Program,Access,State,City,Address,ZipCode,Latitude,Longitude
ELEC,Public,MD,Laurel,14800 Sweitzer Lane,20707,39.0924086,-76.8997394
ELEC,Public,MD,Laurel,6151 Chevy Chase Drive,20707,39.0939862,-76.9012058
ELEC,Public,MD,Upper Marlboro,14741 Governor Oden Bowie Drive,20772,38.8181027,-76.7511132
ELEC,Public,MD,Upper Marlboro,9822 Fallard Court,20772,38.8070349,-76.8391215
ELEC,Public,MD,Elkridge,6865 Deerpath Rd,21075,39.181073,-76.74763
ELEC,Public,MD,Baltimore,151-173 E 34th St,21218,39.329201,-76.61552
ELEC,Public,MD,Baltimore,151-173 E 34th St,21218,39.329188,-76.6155
ELEC,Public,MD,Baltimore,151-173 E 34th St,21218,39.329203,-76.615501
ELEC,Public,MD,Baltimore,151-173 E 34th St,21218,39.329187,-76.615518
ELEC,Public,MD,Joppatowne,1419 Mountain Rd,21085,39.439787,-76.34527
ELEC,Public,MD,Annapolis,321 Buschs Frontage Rd,21409,39.027069,-76.455375
ELEC,Public,MD,District Heights,2151 Brooks Dr,20747,38.86179,-76.91888
ELEC,Public,MD,Ocean City,13700 Coastal Hwy,21842,38.4429691,-75.052648
ELEC,Public,MD,Washington Grove,300 Chestnut Rd,20880,39.140467,-77.176255
ELEC,Public,MD,Baltimore,5600 The Alameda,21239,39.3579597,-76.5959625
ELEC,Public,MD,Frederick,7932 Opossumtown Pike,21702,39.4520857,-77.4185333
ELEC,Public,MD,North Bethesda,11870 Grand Park Avenue,20852,39.050335,-77.117534
ELEC,Public,MD,Cumberland,210 Greene St,21502,39.64971,-78.7702
ELEC,Public,MD,Hagerstown,19943 Ashfield Ct,21742,39.624861,-77.677538
ELEC,Public,MD,Frederick,1000 Key Pkwy,21702,39.419533,-77.438117
ELEC,Public,MD,Silver Spring,2004 Shorefield Rd,20902,39.052794,-77.044882
ELEC,Public,MD,Baltimore,124 Market Pl.,21202,39.287440402914655,-76.60705447196962
ELEC,Public,MD,Gaithersburg,625 N Frederick Ave,20879,39.155069,-77.213318
ELEC,Public,MD,Gaithersburg,625 Frederick Rd,20879,39.155003,-77.213425
ELEC,Public,MD,Silver Spring,15101 Interlachen Dr,20906,39.103342,-77.068704
ELEC,Public,MD,Silver Spring,15101 Interlachen Dr,20906,39.103393,-77.068693
ELEC,Public,MD,Bowie,2260 Crain Hwy,20716,38.921305,-76.718019
ELEC,Public,MD,Queenstown,441 Outlet Center Dr,21658,38.98216,-76.15915
ELEC,Public,MD,Rockville,15401 Frederick Rd,20855,39.108531,-77.1584
ELEC,Public,MD,Baltimore,4901 Boston St,21224,39.27713,-76.55358
ELEC,Public,MD,McHenry,72-99 Fort Dr,21541,39.54995,-79.35162
ELEC,Public,MD,Silver Spring,12210 Cherry Hill Rd,20904,39.05969,-76.959206
ELEC,Public,MD,Baltimore,400 East Saratoga Street,21202,39.292929,-76.610125
ELEC,Public,MD,Olney,16601 Georgia Ave.,20832,39.126124,-77.069875
ELEC,Public,MD,Frederick,7402 Shockley Dr,21704,39.376504,-77.408786
ELEC,Public,MD,Camp Springs,5060 Auth Way,20746,38.827557,-76.921934
ELEC,Public,MD,New Carrollton,8100 Annapolis Rd,20784,38.95546,-76.874223
ELEC,Public,MD,Rockville,755 Rockville Pike,20852,39.078073,-77.142115
ELEC,Public,MD,Rockville,15625 Frederick Rd,20855,39.113211,-77.161514
ELEC,Public,MD,Cumberland,13 Canal St,21502,39.649551,-78.763608
ELEC,Public,MD,Cumberland,13 Canal St,21502,39.649561,-78.763659
ELEC,Public,MD,Cumberland,13 Canal St,21502,39.649539,-78.763636
ELEC,Public,MD,Nottingham,8001 Belair Rd,21236,39.374921,-76.506813
ELEC,Public,MD,Brandywine,16410 McKendree Rd,20613,38.66435,-76.87625
ELEC,Public,MD,Saint Michaels,213 N Talbot St,21663,38.787759,-76.222001
ELEC,Public,MD,Upper Marlboro,8711 Westphalia Rd,20774,38.840749,-76.853506
ELEC,Public,MD,Upper Marlboro,8711 Westphalia Rd,20774,38.840791,-76.853441
ELEC,Public,MD,Upper Marlboro,8711 Westphalia Rd,20774,38.840808,-76.853538
ELEC,Public,MD,Upper Marlboro,8711 Westphalia Rd,20774,38.840757,-76.853484
ELEC,Public,MD,Upper Marlboro,8711 Westphalia Rd,20774,38.840799,-76.853559
ELEC,Public,MD,Upper Marlboro,8711 Westphalia Rd,20774,38.840816,-76.853452
ELEC,Public,MD,Chesapeake City,600 2nd St,21915,39.52651,-75.81162
ELEC,Public,MD,Frederick,2250 Bear Den Rd,21701,39.455685,-77.38199
ELEC,Public,MD,Rockville,33 Monroe St,20850,39.084623,-77.149507
ELEC,Public,MD,Point of Rocks,3728 Clay St,21777,39.27461,-77.538623
ELEC,Public,MD,Big Pool,11079 Big Pool Rd,21711,39.62799,-78.018151
ELEC,Public,MD,Annapolis,301 King George St,21402,38.98599,-76.496476
ELEC,Public,MD,Annapolis,301 King George Street,21402,38.986076,-76.496865
ELEC,Public,MD,Annapolis,301 King George St,21402,38.986,-76.49646
ELEC,Public,MD,Annapolis,301 King George St,21402,38.985994,-76.496631
ELEC,Public,MD,Annapolis,301 King George St,21402,38.985983,-76.496456
ELEC,Public,MD,Annapolis,301 King George St,21402,38.985978,-76.496486
ELEC,Public,MD,Catonsville,6328 Baltimore National Pike,21228,39.2846,-76.755448
ELEC,Public,MD,Catonsville,1917 Powers Ln,21228,39.285167,-76.754797
ELEC,Public,MD,Baltimore,501 E Chase St,21202,39.301493,-76.608502
ELEC,Public,MD,Baltimore,2126 McElderry St,21205,39.297919,-76.586857
ELEC,Public,MD,College Park,Yale Ave,20740,38.98138,-76.93643
ELEC,Public,MD,Annapolis,161 Defense Highway,21401,38.984928,-76.557039
ELEC,Public,MD,Annapolis,161 Defense Highway,21401,38.984938,-76.557073
ELEC,Public,MD,Aberdeen,818 Long Dr,21001,39.531785,-76.189748
ELEC,Public,MD,Ellicott City,3450 Court House Dr,21043,39.274832,-76.806003
ELEC,Public,MD,Frederick,7800 Genstar Dr,21704,39.382128,-77.394799
ELEC,Public,MD,Baltimore,770 Covington St,21230,39.27311,-76.60673
ELEC,Public,MD,Dundalk,7401 Holabird Ave,21222,39.271647,-76.512112
ELEC,Public,MD,Annapolis,7040 Bembe Beach Rd,21403,38.96612,-76.47603
ELEC,Public,MD,Rosedale,9150 Franklin Square Dr. 21237,21237,39.354575,-76.474107
ELEC,Public,MD,Annapolis,150 Gorman St,21401,38.976983,-76.48914
ELEC,Public,MD,Annapolis,169 Green St,21401,38.976741,-76.489152
ELEC,Public,MD,Annapolis,169 Green St,21401,38.976869,-76.48911
ELEC,Public,MD,Frederick,1108 W 7th St,21701,39.427837,-77.419316
ELEC,Public,MD,Grasonville,101 Hissey Rd,21638,38.965566,-76.194145
ELEC,Public,MD,Essex,99 Stemmers Run Rd,21221,39.319643,-76.45423
ELEC,Public,MD,Frederick,1108 W 7th St,21701,39.427863,-77.419265
ELEC,Public,MD,Frederick,1108 W 7th St,21701,39.427877,-77.419235
ELEC,Public,MD,Gaithersburg,15 Metropolitan Grove Rd,20878,39.148239,-77.225876
ELEC,Public,MD,Brunswick,20 W Potomac St,21716,39.312877,-77.627222
ELEC,Public,MD,Great Mills,Chancellors Run RD,20634,38.267524,-76.497915
ELEC,Public,MD,Aberdeen,900 S Philadelphia Blvd,21001,39.493537,-76.182883
ELEC,Public,MD,Fallston,2741 Fallston Rd,21047,39.543829,-76.473118
ELEC,Public,MD,Monkton,16940 York Rd.,21111,39.589785,-76.66381
ELEC,Public,MD,Riverdale,6143 64th Ave,20737,38.963645,-76.906502
ELEC,Public,MD,millersville,8435 Maxwell Frye Rd,21108,39.100909,-76.621135
ELEC,Public,MD,Hagerstown,17301 Valley Mall Road,21740,39.6263406,-77.7707858
ELEC,Public,MD,Hagerstown,17301 Valley Mall Road,21740,39.6263411,-77.7707526
ELEC,Public,MD,Hagerstown,17301 Valley Mall Road,21740,39.6263336,-77.7707201
ELEC,Public,MD,Hagerstown,17301 Valley Mall Road,21740,39.6263321,-77.7706869
ELEC,Public,MD,Hagerstown,17301 Valley Mall Road,21740,39.6263293,-77.7706628
ELEC,Public,MD,Hagerstown,17301 Valley Mall Road,21740,39.6263305,-77.7706387
ELEC,Public,MD,Baltimore,"Mason F. Lord Center Tower, 5200 Eastern Avenue",21224,39.2713976,-76.5603828
ELEC,Public,MD,North Bethesda,11400 Commonwealth Drive,20852,39.0428619,-77.118424
ELEC,Public,MD,Baltimore,6995 Bethlehem Blvd,21219,39.2353817,-76.4770543
ELEC,Public,MD,Baltimore,3011 Fallstaff Rd,21209,39.3691773,-76.6905144
ELEC,Public,MD,Baltimore,3021 Fallstaff Rd,21209,39.3695921,-76.6903457
ELEC,Public,MD,Baltimore,3031 Fallstaff Rd,21209,39.3688491,-76.6915749
ELEC,Public,MD,Baltimore,3041 Fallstaff Rd,21209,39.3682091,-76.6918906
ELEC,Public,MD,Cockeysville,226 Schilling Circle,21031,39.4919451,-76.6655007
ELEC,Public,MD,Pikesville,9050 Iron Horse Lane,21208,39.3948787,-76.7497036
ELEC,Public,MD,gaithersburg,7871 Beechcraft ave suite 100,20879,39.1631281,-77.1608912
ELEC,Public,MD,Gaithersburg,1 Medimmune Way,20878,39.1262994,-77.2317661
ELEC,Public,MD,Columbia,7142 Columbia Gateway Drive,21046,39.1777314,-76.8048631
ELEC,Public,MD,Riverdale Park,5801 University Research Court,20737,38.968964,-76.922414
ELEC,Public,MD,Baltimore,3700 San Martin Drive,21218,39.3327283,-76.6232773
ELEC,Public,MD,Gaithersburg,200 Orchard Ridge Drive,20878,39.1279516,-77.2348556
ELEC,Public,MD,Columbia,8621 Robert Fulton Drive,21046,39.1737211,-76.8114557
ELEC,Public,MD,Annapolis Junction,10125 Junction Drive,20701,39.1248225,-76.7952994
ELEC,Public,MD,Baltimore,900 East Fort Avenue,21230,39.2718049,-76.6003369
ELEC,Public,MD,Columbia,6724 Alexander Bell Drive,21046,39.186544,-76.809329
ELEC,Public,MD,Columbia,6750 Alexander Bell Drive,21046,39.188943,-76.8117983
ELEC,Public,MD,Rockville,1600 Research Boulevard,20850,39.094617,-77.181196
ELEC,Public,MD,Columbia,10320 Little Patuxent Parkway,21044,39.2149708,-76.858265
ELEC,Public,MD,Frederick,"5265 Westview Drive REAR
5295 Westview Drive SIDE",21703,39.383145,-77.412814
ELEC,Public,MD,Gaithersburg,101 Park Ave.,20877,39.1444197,-77.1954681
ELEC,Public,MD,Frostburg,301 Braddock Road,21532,39.6423036,-78.9391872
ELEC,Public,MD,Elkton,1000 Spyglass Drive,21921,39.6160469,-75.7901982
ELEC,Public,MD,Bethesda,6555 Rock Spring Drive,20817,39.0277214,-77.1364722
ELEC,Public,MD,Landover,3600 Brightseat Rd.,20785,38.9354665,-76.8589433
ELEC,Public,MD,Baltimore,6 E. Eager Street,21202,39.3012633,-76.6152995
ELEC,Public,MD,Annapolis,100 Ridgely Avenue,21041,38.989538,-76.5030033
ELEC,Public,MD,Annapolis Junction,306 Sentinel Drive,20701,39.1233162,-76.7713433
ELEC,Public,MD,Bethesda,"4400 East West Highway, Suite H",20814,38.98467,-77.08988
ELEC,Public,MD,North Bethesda,10306 Strathmore Hall Street,20852,39.025997,-77.102477
ELEC,Public,MD,Annapolis Junction,304 Sentinel Drive,20701,39.1233187,-76.772182
ELEC,Public,MD,Annapolis Junction,2691 Technology Drive,20701,39.1209463,-76.7777437
ELEC,Public,MD,Annapolis Junction,420 National Business Parkway,20701,39.1355084,-76.7695278
ELEC,Public,MD,Linthicum Heights,911 Elkridge Landing Road,21090,39.2016727,-76.6839554
ELEC,Public,MD,Linthicum Heights,901 Elkridge Landing Road,21090,39.2002711,-76.684
ELEC,Public,MD,Linthicum Heights,1201 Winterson Road,21090,39.2031707,-76.6825862
ELEC,Public,MD,Frederick,550 Stanton Street,21701,39.4504753,-77.3915102
ELEC,Public,MD,Owings Mills,10620 Red Run Blvd,21117,39.4114316,-76.7972156
ELEC,Public,MD,Gaithersburg,1 Medimmune Way,20878,39.12602936774182,-77.23245205767194
ELEC,Public,MD,Fulton,"11850 West Market Place, Suite P",20759,39.152945,-76.9092946
ELEC,Public,MD,Fort Meade,303 Chamberlin Ave,20755,39.0962612,-76.7219445
ELEC,Public,MD,Columbia,6740 Alexander Bell Drive,21046,39.189084,-76.8107778
ELEC,Public,MD,Gaithersburg,750 Clopper Road,20878,39.1440144,-77.2256512
ELEC,Public,MD,North Bethesda,10306 Strathmore Hall St,20852,39.02601,-77.10203
ELEC,Public,MD,Jessup,7154 Montevideo Road,20794,39.17340800242271,-76.77663742011032
ELEC,Public,MD,Hanover,"7231 Parkway Drive
Suite 100",21076,39.173997,-76.7303521
ELEC,Public,MD,Cockeysville,230 Schilling Circle,21031,39.4902722,-76.6652053
ELEC,Public,MD,Cockeysville,225 Schilling Circle,21031,39.4907953,-76.6634704
ELEC,Public,MD,Rockville,11300 Rockville Pike,20852,39.0415003,-77.1113912
ELEC,Public,MD,Hanover,7405 Windstream Circle,21076,39.16328478953407,-76.72144104893944
ELEC,Public,MD,White Marsh,10740 Pulaski Highway,21162,39.379908,-76.42862
ELEC,Public,MD,Baltimore,5500 East Lombard Street,21224,39.294324,-76.5508569
ELEC,Public,MD,Linthicum,"1306 Concourse Dr, Linthicum",21090,39.2051077,-76.6527456
ELEC,Public,MD,Annapolis Junction,135 National Business Pkwy,20701,39.1203088,-76.776451
ELEC,Public,MD,Baltimore,1519 S Clinton St,21224,39.2745538,-76.5686991
ELEC,Public,MD,Hanover,1362 Mellon Road,21076,39.16055,-76.7103392
ELEC,Public,MD,Columbia,6950 Columbia Gateway Drive,21046,39.180545,-76.800684
ELEC,Public,MD,Columbia,7249 Swan Point Way,21045,39.184579,-76.84201
ELEC,Public,MD,Sykesville,7547 Main Street,21784,39.3664046459304,-76.9684620912619
ELEC,Public,MD,Rockville,12721 Twinbrook Parkway,20852,39.0587398,-77.1204712
ELEC,Public,MD,Rockville,1600 Research Blvd,20850,39.094173,-77.18171799999999
ELEC,Public,MD,Rockville,1700 Research Blvd.,20850,39.096201,-77.18273800000003
ELEC,Public,MD,Rockville,1600 Research Blvd.,20850,39.092982,-77.18029000000001
ELEC,Public,MD,Columbia,6715 Columbia Gateway Drive,21046,39.1845922,-76.807212
ELEC,Public,MD,Odenton,8313 Telegraph Road,21113,39.242897,-77.141904
ELEC,Public,MD,Baltimore,"One South Street, Suite 820",21202,39.289279,-76.61057399999999
ELEC,Public,MD,Owings Mills,10455 Mill Run Circle,21117,39.4056805,-76.7960916
ELEC,Public,MD,Hanover,7740 Milestone Parkway,21076,39.1514472,-76.7483399
ELEC,Public,MD,College Park,9217 51st Avenue,20740,39.00412545701672,-76.92090902012097
ELEC,Public,MD,Elkridge,6518 Meadowridge Road,21075,39.19001235934968,-76.77760631534383
ELEC,Public,MD,Joppatowne,2620 Mountain Road,21085,39.450796940509264,-76.35526084232943
ELEC,Public,MD,North East,500 Mechanics Valley Road,21901,39.611483,-75.931598
ELEC,Public,MD,Columbia,7125 Columbia Gateway Drive,21046,39.1767653,-76.8093038
ELEC,Public,MD,Hanover,7272 Park Circle Drive,21076,39.1804725,-76.7328528
ELEC,Public,MD,Chevy Chase,5260 Western Avenue,20815,38.9612825,-77.0907253
ELEC,Public,MD,Greenbelt,6406 Ivy Lane,20770,39.0089301,-76.8952471
ELEC,Public,MD,Annapolis Junction,2721 Technology Drive,20701,39.1199188,-76.7757604
ELEC,Public,MD,Annapolis Junction,310 A Sentinel Way,20701,39.124691,-76.76988
ELEC,Public,MD,Gaithersburg,100 Lakeforest Boulevard,20877,39.1522624,-77.2088089
ELEC,Public,MD,Nottingham,4420 Fitch Avenue,21236,39.3698778,-76.5027125
ELEC,Public,MD,Columbia,7170 Riverwood Drive,21046,39.1741984,-76.8755843
ELEC,Public,MD,Columbia,6480 Dobbin Road,21045,39.193104,-76.8219529
ELEC,Public,MD,Hanover,7880 Milestone Parkway,21076,39.1423472,-76.7516067
ELEC,Public,MD,Baltimore,951 Fell St.,21231,39.280587,-76.588139
ELEC,Public,MD,Baltimore,"300 West Pratt Street
Suite 520",21201,39.2866201,-76.6196922
ELEC,Public,MD,College Park,4600 River Road,20737,38.971012,-76.927031
ELEC,Public,MD,Columbia,7063 Columbia Gateway Drive,21046,39.1719524,-76.8085716
ELEC,Public,MD,Upper Marlboro,9400 HealthCare Way,20774,38.8159473,-76.7496909
ELEC,Public,MD,Rockville,9910 Belward Campus Drive,20850,39.1033387,-77.2089859
ELEC,Public,MD,Bethesda,6600 Rockledge Boulevard,20817,39.0278906,-77.1329665
ELEC,Public,MD,Germantown,11717 Exploration Lane,20876,39.1793165,-77.246935
ELEC,Public,MD,Elkridge,7175 Troy Hill Drive,21075,39.1944654,-76.7536711
ELEC,Public,MD,Pasadena,8005 Cameryn Place,21122,39.132147,-76.5789864
ELEC,Public,MD,Pasadena,8013 Cameryn Place,21122,39.1333235,-76.5792358
ELEC,Public,MD,Annapolis Junction,410 National Business Parkway,20701,39.1347958,-76.7689086
ELEC,Public,MD,Largo,601 Harry S. Truman Drive,20774,38.8805687,-76.8300888
ELEC,Public,MD,Gaithersburg,800 Rockwell Ave,20878,39.1121095,-77.200162
ELEC,Public,MD,Hanover,7501 Trafalgar Circle,21076,39.16146996690787,-76.71825853178784
ELEC,Public,MD,Baltimore,2560 Lord Baltimore Drive,21244,39.32581125551268,-76.75214876264033
ELEC,Public,MD,Cecilton,115 North Bohemia Avenue,21913,39.404748,-75.86788
ELEC,Public,MD,WESTMINSTER,322 W. MAIN STREET,21158,39.5863989,-77.0152915
ELEC,Public,MD,Annapolis Junction,132 National Business Parkway,20701,39.1247562,-76.776121
ELEC,Public,MD,Annapolis Junction,134 National Business Parkway,20701,39.1262718,-76.7753998
ELEC,Public,MD,Annapolis Junction,302 Sentinel Drive,20701,39.1225411,-76.7714348
ELEC,Public,MD,Baltimore,8531 Upton Circle,21237,39.3520151,-76.4896992
ELEC,Public,MD,Odenton,2404 Ash Grove Lane,21113,39.0661654,-76.7152535
ELEC,Public,MD,North East,400 W. Claiborne Rd.,21901,39.5940882,-75.9798412
ELEC,Public,MD,Annapolis Junction,2701 Technology Drive,20701,39.120457,-76.7766169
ELEC,Public,MD,Annapolis Junction,316 Sentinel Way,20701,39.126971,-76.7704562
ELEC,Public,MD,Cockeysville,303 International Circle,21030,39.5000623,-76.6659415
ELEC,Public,MD,Elkridge,6771 Dorsey Rd,21075,39.18469600291975,-76.75545190338545
ELEC,Public,MD,Silver Spring,13781 Connecticut Ave.,20906,39.079831886,-77.079158958
ELEC,Public,MD,Annapolis,80 Compromise St,21401,38.976027,-76.485874
ELEC,Public,MD,Annapolis,39 Hudson Street,21401,38.985796,-76.52963
ELEC,Public,MD,College Park,8340 Baltimore Ave,20740,38.994647,-76.932594
ELEC,Public,MD,Cambridge,8 Washington St,21613,38.55958,-76.064092
